boiling_point;SMILES;IUPAC_name;InChIKey;SpAbs_A;SpMax_A;SpDiam_A;SpAD_A;SpMAD_A;LogEE_A;VE1_A;VE2_A;VE3_A;VR1_A;VR2_A;VR3_A;nAtom;nHeavyAtom;nH;nC;ATS0dv;ATS1dv;ATS2dv;ATS3dv;ATS4dv;ATS5dv;ATS6dv;ATS7dv;ATS8dv;ATS0d;ATS1d;ATS2d;ATS3d;ATS4d;ATS5d;ATS6d;ATS7d;ATS8d;ATS0s;ATS1s;ATS2s;ATS3s;ATS4s;ATS5s;ATS6s;ATS7s;ATS8s;ATS0Z;ATS1Z;ATS2Z;ATS3Z;ATS4Z;ATS5Z;ATS6Z;ATS7Z;ATS8Z;ATS0m;ATS1m;ATS2m;ATS3m;ATS4m;ATS5m;ATS6m;ATS7m;ATS8m;ATS0v;ATS1v;ATS2v;ATS3v;ATS4v;ATS5v;ATS6v;ATS7v;ATS8v;ATS0se;ATS1se;ATS2se;ATS3se;ATS4se;ATS5se;ATS6se;ATS7se;ATS8se;ATS0pe;ATS1pe;ATS2pe;ATS3pe;ATS4pe;ATS5pe;ATS6pe;ATS7pe;ATS8pe;ATS0are;ATS1are;ATS2are;ATS3are;ATS4are;ATS5are;ATS6are;ATS7are;ATS8are;ATS0p;ATS1p;ATS2p;ATS3p;ATS4p;ATS5p;ATS6p;ATS7p;ATS8p;ATS0i;ATS1i;ATS2i;ATS3i;ATS4i;ATS5i;ATS6i;ATS7i;ATS8i;AATS0dv;AATS1dv;AATS2dv;AATS3dv;AATS0d;AATS1d;AATS2d;AATS3d;AATS0s;AATS1s;AATS2s;AATS3s;AATS0Z;AATS1Z;AATS2Z;AATS3Z;AATS0m;AATS1m;AATS2m;AATS3m;AATS0v;AATS1v;AATS2v;AATS3v;AATS0se;AATS1se;AATS2se;AATS3se;AATS0pe;AATS1pe;AATS2pe;AATS3pe;AATS0are;AATS1are;AATS2are;AATS3are;AATS0p;AATS1p;AATS2p;AATS3p;AATS0i;AATS1i;AATS2i;AATS3i;ATSC0c;ATSC1c;ATSC2c;ATSC3c;ATSC4c;ATSC5c;ATSC6c;ATSC7c;ATSC8c;ATSC0dv;ATSC1dv;ATSC2dv;ATSC3dv;ATSC4dv;ATSC5dv;ATSC6dv;ATSC7dv;ATSC8dv;ATSC0d;ATSC1d;ATSC2d;ATSC3d;ATSC4d;ATSC5d;ATSC6d;ATSC7d;ATSC8d;ATSC0s;ATSC1s;ATSC2s;ATSC3s;ATSC4s;ATSC5s;ATSC6s;ATSC7s;ATSC8s;ATSC0Z;ATSC1Z;ATSC2Z;ATSC3Z;ATSC4Z;ATSC5Z;ATSC6Z;ATSC7Z;ATSC8Z;ATSC0m;ATSC1m;ATSC2m;ATSC3m;ATSC4m;ATSC5m;ATSC6m;ATSC7m;ATSC8m;ATSC0v;ATSC1v;ATSC2v;ATSC3v;ATSC4v;ATSC5v;ATSC6v;ATSC7v;ATSC8v;ATSC0se;ATSC1se;ATSC2se;ATSC3se;ATSC4se;ATSC5se;ATSC6se;ATSC7se;ATSC8se;ATSC0pe;ATSC1pe;ATSC2pe;ATSC3pe;ATSC4pe;ATSC5pe;ATSC6pe;ATSC7pe;ATSC8pe;ATSC0are;ATSC1are;ATSC2are;ATSC3are;ATSC4are;ATSC5are;ATSC6are;ATSC7are;ATSC8are;ATSC0p;ATSC1p;ATSC2p;ATSC3p;ATSC4p;ATSC5p;ATSC6p;ATSC7p;ATSC8p;ATSC0i;ATSC1i;ATSC2i;ATSC3i;ATSC4i;ATSC5i;ATSC6i;ATSC7i;ATSC8i;AATSC0c;AATSC1c;AATSC2c;AATSC3c;AATSC0dv;AATSC1dv;AATSC2dv;AATSC3dv;AATSC0d;AATSC1d;AATSC2d;AATSC3d;AATSC0s;AATSC1s;AATSC2s;AATSC3s;AATSC0Z;AATSC1Z;AATSC2Z;AATSC3Z;AATSC0m;AATSC1m;AATSC2m;AATSC3m;AATSC0v;AATSC1v;AATSC2v;AATSC3v;AATSC0se;AATSC1se;AATSC2se;AATSC3se;AATSC0pe;AATSC1pe;AATSC2pe;AATSC3pe;AATSC0are;AATSC1are;AATSC2are;AATSC3are;AATSC0p;AATSC1p;AATSC2p;AATSC3p;AATSC0i;AATSC1i;AATSC2i;AATSC3i;MATS1c;MATS2c;MATS3c;MATS1dv;MATS2dv;MATS3dv;MATS1s;MATS2s;MATS3s;MATS1Z;MATS2Z;MATS3Z;MATS1m;MATS2m;MATS3m;MATS1v;MATS2v;MATS3v;MATS1se;MATS2se;MATS3se;MATS1pe;MATS2pe;MATS3pe;MATS1are;MATS2are;MATS3are;MATS1p;MATS2p;MATS3p;MATS1i;MATS2i;MATS3i;GATS1c;GATS2c;GATS3c;GATS1dv;GATS2dv;GATS3dv;GATS1s;GATS2s;GATS3s;GATS1Z;GATS2Z;GATS3Z;GATS1m;GATS2m;GATS3m;GATS1v;GATS2v;GATS3v;GATS1se;GATS2se;GATS3se;GATS1pe;GATS2pe;GATS3pe;GATS1are;GATS2are;GATS3are;GATS1p;GATS2p;GATS3p;GATS1i;GATS2i;GATS3i;BCUTc-1h;BCUTc-1l;BCUTdv-1h;BCUTdv-1l;BCUTd-1h;BCUTd-1l;BCUTs-1h;BCUTs-1l;BCUTZ-1h;BCUTZ-1l;BCUTm-1h;BCUTm-1l;BCUTv-1h;BCUTv-1l;BCUTse-1h;BCUTse-1l;BCUTpe-1h;BCUTpe-1l;BCUTare-1h;BCUTare-1l;BCUTp-1h;BCUTp-1l;BCUTi-1h;BCUTi-1l;BalabanJ;SpAbs_DzZ;SpMax_DzZ;SpDiam_DzZ;SpAD_DzZ;SpMAD_DzZ;LogEE_DzZ;VE1_DzZ;VE2_DzZ;VE3_DzZ;VR1_DzZ;VR2_DzZ;VR3_DzZ;SpAbs_Dzm;SpMax_Dzm;SpDiam_Dzm;SpAD_Dzm;SpMAD_Dzm;LogEE_Dzm;VE1_Dzm;VE2_Dzm;VE3_Dzm;VR1_Dzm;VR2_Dzm;VR3_Dzm;SpAbs_Dzv;SpMax_Dzv;SpDiam_Dzv;SpAD_Dzv;SpMAD_Dzv;LogEE_Dzv;VE1_Dzv;VE2_Dzv;VE3_Dzv;VR1_Dzv;VR2_Dzv;VR3_Dzv;SpAbs_Dzse;SpMax_Dzse;SpDiam_Dzse;SpAD_Dzse;SpMAD_Dzse;LogEE_Dzse;VE1_Dzse;VE2_Dzse;VE3_Dzse;VR1_Dzse;VR2_Dzse;VR3_Dzse;SpAbs_Dzpe;SpMax_Dzpe;SpDiam_Dzpe;SpAD_Dzpe;SpMAD_Dzpe;LogEE_Dzpe;VE1_Dzpe;VE2_Dzpe;VE3_Dzpe;VR1_Dzpe;VR2_Dzpe;VR3_Dzpe;SpAbs_Dzare;SpMax_Dzare;SpDiam_Dzare;SpAD_Dzare;SpMAD_Dzare;LogEE_Dzare;VE1_Dzare;VE2_Dzare;VE3_Dzare;VR1_Dzare;VR2_Dzare;VR3_Dzare;SpAbs_Dzp;SpMax_Dzp;SpDiam_Dzp;SpAD_Dzp;SpMAD_Dzp;LogEE_Dzp;VE1_Dzp;VE2_Dzp;VE3_Dzp;VR1_Dzp;VR2_Dzp;VR3_Dzp;SpAbs_Dzi;SpMax_Dzi;SpDiam_Dzi;SpAD_Dzi;SpMAD_Dzi;LogEE_Dzi;VE1_Dzi;VE2_Dzi;VE3_Dzi;VR1_Dzi;VR2_Dzi;VR3_Dzi;BertzCT;nBonds;nBondsO;nBondsS;nBondsKS;RNCG;RPCG;C1SP3;C2SP3;C3SP3;C4SP3;Xc-3d;Xc-4d;Xc-5d;Xc-6d;Xc-3dv;Xc-4dv;Xc-5dv;Xc-6dv;Xpc-4d;Xpc-5d;Xpc-6d;Xpc-4dv;Xpc-5dv;Xpc-6dv;Xp-0d;Xp-1d;Xp-2d;Xp-3d;Xp-4d;Xp-5d;Xp-6d;Xp-7d;AXp-0d;AXp-1d;Xp-0dv;Xp-1dv;Xp-2dv;Xp-3dv;Xp-4dv;Xp-5dv;Xp-6dv;Xp-7dv;AXp-0dv;AXp-1dv;SZ;Sm;Sv;Sse;Spe;Sare;Sp;Si;MZ;Mm;Mv;Mse;Mpe;Mare;Mp;Mi;SpAbs_D;SpMax_D;SpDiam_D;SpAD_D;SpMAD_D;LogEE_D;VE1_D;VE2_D;VE3_D;VR1_D;VR2_D;VR3_D;NsCH3;NssCH2;NsssCH;NssssC;SsCH3;SssCH2;SsssCH;SssssC;MAXsCH3;MINsCH3;ECIndex;ETA_alpha;ETA_shape_p;ETA_shape_y;ETA_shape_x;ETA_beta;AETA_beta;ETA_beta_s;AETA_beta_s;ETA_eta;AETA_eta;ETA_eta_L;AETA_eta_L;ETA_eta_R;AETA_eta_R;ETA_eta_RL;AETA_eta_RL;ETA_eta_B;AETA_eta_B;ETA_eta_BR;AETA_eta_BR;ETA_epsilon_1;ETA_epsilon_2;ETA_epsilon_3;ETA_epsilon_4;ETA_epsilon_5;ETA_dBeta;AETA_dBeta;ETA_psi_1;ETA_dPsi_B;fragCpx;IC0;IC1;IC2;IC3;IC4;IC5;TIC0;TIC1;TIC2;TIC3;TIC4;TIC5;SIC0;SIC1;SIC2;SIC3;SIC4;SIC5;BIC0;BIC1;BIC2;BIC3;BIC4;BIC5;CIC0;CIC1;CIC2;CIC3;CIC4;CIC5;MIC0;MIC1;MIC2;MIC3;MIC4;MIC5;ZMIC0;ZMIC1;ZMIC2;ZMIC3;ZMIC4;ZMIC5;Kier1;Lipinski;GhoseFilter;FilterItLogS;VMcGowan;LabuteASA;PEOE_VSA6;PEOE_VSA7;SMR_VSA4;SMR_VSA5;SlogP_VSA4;SlogP_VSA5;EState_VSA3;EState_VSA4;EState_VSA5;EState_VSA7;EState_VSA8;VSA_EState4;VSA_EState5;VSA_EState7;VSA_EState8;MDEC-11;MID;AMID;MID_C;AMID_C;MPC2;MPC3;MPC4;MPC5;MPC6;MPC7;MPC8;MPC9;MPC10;TMPC10;piPC1;piPC2;piPC3;piPC4;piPC5;piPC6;piPC7;piPC8;piPC9;piPC10;TpiPC10;apol;bpol;nRot;RotRatio;SLogP;SMR;GGI1;GGI2;GGI3;GGI4;GGI5;GGI6;GGI7;GGI8;GGI9;GGI10;JGI1;JGI2;JGI3;JGI4;JGI5;JGI6;JGI7;JGI8;JGI9;JGI10;JGT10;Diameter;Radius;TopoShapeIndex;PetitjeanIndex;Vabc;VAdjMat;MWC01;MWC02;MWC03;MWC04;MWC05;MWC06;MWC07;MWC08;MWC09;MWC10;TMWC10;SRW02;SRW04;SRW06;SRW08;SRW10;TSRW10;MW;AMW;WPath;WPol;Zagreb1;Zagreb2;mZagreb1;mZagreb2
-0.5;CCCC;butane;IJDNQMDRQITEOD-UHFFFAOYSA-N;4.472135954999579;1.6180339887498942;3.236067977499789;4.472135954999579;1.1180339887498947;2.155908692071148;1.9464979789354602;0.48662449473386504;-0.2502588821133024;5.891992804872071;1.4729982012180178;0.8573035455564525;14.0;4.0;10.0;4.0;10.0;8.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;20.0;22.0;36.0;33.0;18.0;9.0;0.0;0.0;0.0;22.5;26.25;37.0;37.0;24.0;9.0;0.0;0.0;0.0;154.0;168.0;164.0;112.0;48.0;9.0;0.0;0.0;0.0;587.2171240000001;553.8632429999998;466.1559859999999;281.592025;84.835296;9.144576;0.0;0.0;0.0;2004.905051306621;2417.9168689531757;2702.016388133362;2068.2229763494;1061.424631394275;279.75369987837234;0.0;0.0;0.0;97.34670399999999;93.79786800000001;168.475592;186.21226;123.32735999999998;60.466176;0.0;0.0;0.0;74.41000000000003;75.6075;130.26500000000001;140.04250000000002;91.74000000000001;43.56000000000001;0.0;0.0;0.0;73.40000000000002;73.75;128.22000000000003;138.69;91.08000000000001;43.56000000000001;0.0;0.0;0.0;15.601729048490002;19.502143099999998;24.724323578792003;21.038149577584;12.016620718187998;4.001516143640999;0.0;0.0;0.0;2356.35394460249;1911.608545399;3876.645596354592;4616.702265606984;3137.7471105683876;1664.2588682182407;0.0;0.0;0.0;0.7142857142857143;0.6153846153846154;0.16666666666666666;0.037037037037037035;1.4285714285714286;1.6923076923076923;1.5;1.2222222222222223;1.6071428571428572;2.019230769230769;1.5416666666666667;1.3703703703703705;11.0;12.923076923076923;6.833333333333333;4.148148148148148;41.94408028571429;42.60486484615383;19.42316608333333;10.429334259259258;143.20750366475866;185.99360530409044;112.58401617222341;76.60085097590371;6.953335999999999;7.215220615384616;7.019816333333334;6.89675037037037;5.315000000000002;5.815961538461538;5.427708333333334;5.18675925925926;5.242857142857145;5.673076923076923;5.342500000000001;5.136666666666667;1.114409217749286;1.5001648538461536;1.0301801491163334;0.7791907250957038;168.310996043035;147.04681118453846;161.526899848108;170.98897280025867;0.020885269847766893;-0.004422942248987689;-0.008691346059971655;-0.0003526273515810532;-0.001751288863911793;0.004775569600568742;0.0;0.0;0.0;7.428571428571428;0.10204081632653061;-4.448979591836734;-1.7551020408163263;0.7346938775510203;1.6530612244897958;0.0;0.0;0.0;1.7142857142857146;0.12244897959183702;-1.224489795918367;-0.30612244897959195;0.36734693877550983;0.18367346938775492;0.0;0.0;0.0;1.8571428571428574;-0.7244897959183667;-0.46938775510204067;0.3112244897959181;-0.45918367346938793;0.4132653061224486;0.0;0.0;0.0;71.42857142857144;-12.75510204081632;-29.591836734693874;-5.612244897959185;-6.122448979591841;18.367346938775505;0.0;0.0;0.0;345.9028828571429;-61.76837193877555;-143.30262289795917;-27.1780836530612;-29.64881853061221;88.94645559183677;0.0;0.0;0.0;643.2211812549219;-114.86092522409294;-266.47734651989606;-50.5388070986011;-55.13324410756486;165.39973232269406;0.0;0.0;0.0;0.06775999999999993;-0.012099999999999486;-0.02807199999999972;-0.005324000000000193;-0.0058080000000002435;0.01742399999999968;0.0;0.0;0.0;0.3499999999999994;-0.06249999999999911;-0.14499999999999935;-0.02750000000000025;-0.030000000000000325;0.08999999999999936;0.0;0.0;0.0;0.25714285714285684;-0.04591836734693807;-0.10653061224489752;-0.020204081632653303;-0.02204081632653091;0.06612244897959137;0.0;0.0;0.0;2.8754979567114285;-0.5134817779841854;-1.191277724923307;-0.22593198231304001;-0.2464712534324072;0.7394137602972255;0.0;0.0;0.0;15.619750538425695;-2.789241167575997;-6.471039508776351;-1.2272661137334562;-1.3388357604364987;4.016507281309453;0.0;0.0;0.0;0.0014918049891262067;-0.00034022632684520683;-0.0003621394191654856;-1.306027228077975e-05;0.5306122448979591;0.007849293563579277;-0.1853741496598639;-0.06500377928949357;0.12244897959183676;0.009419152276295155;-0.051020408163265286;-0.011337868480725629;0.1326530612244898;-0.05572998430141282;-0.019557823129251695;0.011526832955404374;5.102040816326531;-0.9811616954474093;-1.2329931972789114;-0.20786092214663648;24.70734877551021;-4.7514132260596575;-5.970942620748299;-1.0065956908541185;45.94437008963728;-8.835455786468687;-11.103222771662336;-1.871807670318559;0.004839999999999995;-0.0009307692307691912;-0.001169666666666655;-0.00019718518518519235;0.02499999999999996;-0.0048076923076922394;-0.00604166666666664;-0.0010185185185185278;0.018367346938775488;-0.003532182103610621;-0.004438775510204063;-0.0007482993197279001;0.20539271119367347;-0.0394985983064758;-0.04963657187180446;-0.00836785119677926;1.1156964670304068;-0.2145570128904613;-0.2696266461990146;-0.045454300508646524;-0.2280635400237448;-0.2427525191329472;-0.008754677974652389;0.014792899408284025;-0.3493589743589743;-0.12250712250712249;-0.4201183431952658;-0.14743589743589736;0.0868945868945868;-0.19230769230769218;-0.24166666666666659;-0.04074074074074074;-0.1923076923076924;-0.24166666666666664;-0.040740740740740695;-0.19230769230769187;-0.24166666666666653;-0.04074074074074081;-0.19230769230768432;-0.24166666666666448;-0.040740740740742264;-0.19230769230768988;-0.24166666666666597;-0.040740740740741174;-0.19230769230768957;-0.24166666666666595;-0.04074074074074127;-0.19230769230769296;-0.24166666666666684;-0.0407407407407406;-0.19230769230769093;-0.24166666666666634;-0.04074074074074103;1.7834869597300522;1.285712677565942;0.8264692416114567;1.6153846153846156;1.6770833333333335;0.9074074074074074;2.0192307692307687;1.0208333333333333;0.7129629629629628;1.7499999999999996;1.3270833333333332;0.8425925925925924;1.7499999999999998;1.3270833333333332;0.8425925925925924;1.75;1.3270833333333334;0.8425925925925926;1.7499999999999998;1.3270833333333332;0.8425925925925926;1.7499999999999991;1.327083333333333;0.8425925925925923;1.75;1.3270833333333334;0.8425925925925924;1.75;1.3270833333333334;0.8425925925925926;1.7500000000000007;1.3270833333333336;0.8425925925925929;0.1705726633723225;-0.17179562663219639;2.111099009988425;0.9860010787499067;2.111099009988425;0.9860010787499067;2.029675151358084;1.3807818643377832;6.172037031393728;5.829786801061864;12.183037031393724;11.840786801061864;20.751563307509254;20.40931307717739;2.918037031393728;2.575786801061872;2.722037031393729;2.379786801061874;2.6720370313937294;2.3297868010618705;1.8420370313937287;1.4997868010618716;11.432337031393732;11.090086801061885;1.9747448713915894;10.32455532033676;5.16227766016838;8.576491222541476;10.32455532033676;2.58113883008419;5.173116539955507;1.9741749152749932;0.4935437288187483;-0.23614018522666053;6.525417280678733;1.6313543201696832;0.959414170351695;10.32455532033676;5.16227766016838;8.576491222541476;10.32455532033676;2.58113883008419;5.173116539955507;1.9741749152749932;0.4935437288187483;-0.23614018522666053;6.525417280678733;1.6313543201696832;0.959414170351695;10.32455532033676;5.16227766016838;8.576491222541476;10.32455532033676;2.58113883008419;5.173116539955507;1.9741749152749932;0.4935437288187483;-0.23614018522666053;6.525417280678733;1.6313543201696832;0.959414170351695;10.32455532033676;5.16227766016838;8.576491222541476;10.32455532033676;2.58113883008419;5.173116539955507;1.9741749152749932;0.4935437288187483;-0.23614018522666053;6.525417280678733;1.6313543201696832;0.959414170351695;10.32455532033676;5.16227766016838;8.576491222541476;10.32455532033676;2.58113883008419;5.173116539955507;1.9741749152749932;0.4935437288187483;-0.23614018522666053;6.525417280678733;1.6313543201696832;0.959414170351695;10.32455532033676;5.16227766016838;8.576491222541476;10.32455532033676;2.58113883008419;5.173116539955507;1.9741749152749932;0.4935437288187483;-0.23614018522666053;6.525417280678733;1.6313543201696832;0.959414170351695;10.32455532033676;5.16227766016838;8.576491222541476;10.32455532033676;2.58113883008419;5.173116539955507;1.9741749152749932;0.4935437288187483;-0.23614018522666053;6.525417280678733;1.6313543201696832;0.959414170351695;10.32455532033676;5.16227766016838;8.576491222541476;10.32455532033676;2.58113883008419;5.173116539955507;1.9741749152749932;0.4935437288187483;-0.23614018522666053;6.525417280678733;1.6313543201696832;0.959414170351695;2.0;13.0;3.0;13.0;13.0;0.2683828014144161;0.10818906713437847;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.414213562373095;1.914213562373095;1.0;0.5;0.0;0.0;0.0;0.0;0.8535533905932737;0.6380711874576983;3.414213562373095;1.914213562373095;1.0;0.5;0.0;0.0;0.0;0.0;0.8535533905932737;0.6380711874576983;5.666666666666669;4.83923070518691;6.709139018929373;13.439184268026219;12.62745098039216;12.800000000000004;7.992772455089819;16.07644822962088;0.40476190476190493;0.34565933608477933;0.47922421563781237;0.9599417334304442;0.9019607843137257;0.9142857142857146;0.5709123182207013;1.1483177306872057;10.32455532033676;5.16227766016838;8.576491222541476;10.32455532033676;2.58113883008419;5.173116539955507;1.9741749152749932;0.4935437288187483;-0.23614018522666053;6.525417280678733;1.6313543201696832;0.959414170351695;2.0;2.0;0.0;0.0;4.361111111111111;2.638888888888889;0.0;0.0;2.1805555555555554;2.1805555555555554;14.0;2.0;0.5;0.0;0.0;1.5;0.375;1.5;0.375;2.954653676892976;0.738663419223244;1.914213562373095;0.47855339059327373;2.954653676892976;0.738663419223244;1.914213562373095;0.47855339059327373;2.220446049250313e-16;5.551115123125783e-17;2.220446049250313e-16;5.551115123125783e-17;0.41428571428571426;0.7;0.41428571428571426;0.41428571428571426;0.7;-1.5;-0.375;0.7142857142857143;0.00028571428571433355;3.0;0.863120568566631;1.1488348542809166;1.8423709931771088;1.8423709931771088;1.8423709931771088;1.8423709931771088;12.083687959932835;16.08368795993283;25.793193904479523;25.793193904479523;25.793193904479523;25.793193904479523;0.22669821601506376;0.30174094031140475;0.4838978847239801;0.4838978847239801;0.4838978847239801;0.4838978847239801;0.23324810949770525;0.3104590107626537;0.49787893696661;0.49787893696661;0.49787893696661;0.49787893696661;2.944234353490973;2.6585200677766876;1.9649839288804953;1.9649839288804953;1.9649839288804953;1.9649839288804953;6.551833020943683;9.983547306657968;10.682631734665328;10.682631734665328;10.682631734665328;10.682631734665328;15.860625373896726;13.09255135541351;14.83406015569991;14.83406015569991;14.83406015569991;14.83406015569991;4.0;1.0;0.0;-1.282733202819753;67.22;27.834077371019376;26.689117645233267;0.0;0.0;26.689117645233267;0.0;26.689117645233267;0.0;0.0;12.841643245852019;0.0;13.847474399381248;0.0;0.0;2.638888888888889;4.361111111111111;0.33333333333333337;6.871320343559642;1.7178300858899105;6.871320343559642;1.7178300858899105;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;1.3862943611198906;1.0986122886681098;0.6931471805599453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3978952727983707;13.34793;10.03207;1.0;0.3333333333333333;1.8064;20.581999999999997;0.5;0.22222222222222232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.11111111111111116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2777777777777778;3.0;2.0;0.5;0.3333333333333333;77.74039984317095;2.584962500721156;3.0;2.3978952727983707;2.833213344056216;3.295836866004329;3.7612001156935624;4.23410650459726;4.709530201312334;5.187385805840755;5.666426688112432;6.1463292576688975;45.231924056084154;1.9459101490553132;2.70805020110221;3.6109179126442243;4.553876891600541;5.5093883366279774;22.328143491030268;58.078250319999995;4.148446451428571;10.0;1.0;10.0;8.0;2.5;1.25
