boiling_point;SpAbs_A;SpMax_A;SpDiam_A;SpAD_A;SpMAD_A;LogEE_A;VE1_A;VE2_A;VE3_A;VR1_A;VR2_A;VR3_A;nAtom;nHeavyAtom;nHetero;nC;nF;nX;ATS0dv;ATS1dv;ATS2dv;ATS3dv;ATS4dv;ATS5dv;ATS6dv;ATS7dv;ATS8dv;ATS0d;ATS1d;ATS2d;ATS3d;ATS4d;ATS5d;ATS6d;ATS7d;ATS8d;ATS0s;ATS1s;ATS2s;ATS3s;ATS4s;ATS5s;ATS6s;ATS7s;ATS8s;ATS0Z;ATS1Z;ATS2Z;ATS3Z;ATS4Z;ATS5Z;ATS6Z;ATS7Z;ATS8Z;ATS0m;ATS1m;ATS2m;ATS3m;ATS4m;ATS5m;ATS6m;ATS7m;ATS8m;ATS0v;ATS1v;ATS2v;ATS3v;ATS4v;ATS5v;ATS6v;ATS7v;ATS8v;ATS0se;ATS1se;ATS2se;ATS3se;ATS4se;ATS5se;ATS6se;ATS7se;ATS8se;ATS0pe;ATS1pe;ATS2pe;ATS3pe;ATS4pe;ATS5pe;ATS6pe;ATS7pe;ATS8pe;ATS0are;ATS1are;ATS2are;ATS3are;ATS4are;ATS5are;ATS6are;ATS7are;ATS8are;ATS0p;ATS1p;ATS2p;ATS3p;ATS4p;ATS5p;ATS6p;ATS7p;ATS8p;ATS0i;ATS1i;ATS2i;ATS3i;ATS4i;ATS5i;ATS6i;ATS7i;ATS8i;AATS0dv;AATS1dv;AATS2dv;AATS0d;AATS1d;AATS2d;AATS0s;AATS1s;AATS2s;AATS0Z;AATS1Z;AATS2Z;AATS0m;AATS1m;AATS2m;AATS0v;AATS1v;AATS2v;AATS0se;AATS1se;AATS2se;AATS0pe;AATS1pe;AATS2pe;AATS0are;AATS1are;AATS2are;AATS0p;AATS1p;AATS2p;AATS0i;AATS1i;AATS2i;ATSC0c;ATSC1c;ATSC2c;ATSC3c;ATSC4c;ATSC5c;ATSC6c;ATSC7c;ATSC8c;ATSC0dv;ATSC1dv;ATSC2dv;ATSC3dv;ATSC4dv;ATSC5dv;ATSC6dv;ATSC7dv;ATSC8dv;ATSC0d;ATSC1d;ATSC2d;ATSC3d;ATSC4d;ATSC5d;ATSC6d;ATSC7d;ATSC8d;ATSC0s;ATSC1s;ATSC2s;ATSC3s;ATSC4s;ATSC5s;ATSC6s;ATSC7s;ATSC8s;ATSC0Z;ATSC1Z;ATSC2Z;ATSC3Z;ATSC4Z;ATSC5Z;ATSC6Z;ATSC7Z;ATSC8Z;ATSC0m;ATSC1m;ATSC2m;ATSC3m;ATSC4m;ATSC5m;ATSC6m;ATSC7m;ATSC8m;ATSC0v;ATSC1v;ATSC2v;ATSC3v;ATSC4v;ATSC5v;ATSC6v;ATSC7v;ATSC8v;ATSC0se;ATSC1se;ATSC2se;ATSC3se;ATSC4se;ATSC5se;ATSC6se;ATSC7se;ATSC8se;ATSC0pe;ATSC1pe;ATSC2pe;ATSC3pe;ATSC4pe;ATSC5pe;ATSC6pe;ATSC7pe;ATSC8pe;ATSC0are;ATSC1are;ATSC2are;ATSC3are;ATSC4are;ATSC5are;ATSC6are;ATSC7are;ATSC8are;ATSC0p;ATSC1p;ATSC2p;ATSC3p;ATSC4p;ATSC5p;ATSC6p;ATSC7p;ATSC8p;ATSC0i;ATSC1i;ATSC2i;ATSC3i;ATSC4i;ATSC5i;ATSC6i;ATSC7i;ATSC8i;AATSC0c;AATSC1c;AATSC2c;AATSC0dv;AATSC1dv;AATSC2dv;AATSC0d;AATSC1d;AATSC2d;AATSC0s;AATSC1s;AATSC2s;AATSC0Z;AATSC1Z;AATSC2Z;AATSC0m;AATSC1m;AATSC2m;AATSC0v;AATSC1v;AATSC2v;AATSC0se;AATSC1se;AATSC2se;AATSC0pe;AATSC1pe;AATSC2pe;AATSC0are;AATSC1are;AATSC2are;AATSC0p;AATSC1p;AATSC2p;AATSC0i;AATSC1i;AATSC2i;MATS1c;MATS2c;MATS1dv;MATS2dv;MATS1d;MATS2d;MATS1s;MATS2s;MATS1Z;MATS2Z;MATS1m;MATS2m;MATS1v;MATS2v;MATS1se;MATS2se;MATS1pe;MATS2pe;MATS1are;MATS2are;MATS1p;MATS2p;MATS1i;MATS2i;GATS1c;GATS2c;GATS1dv;GATS2dv;GATS1d;GATS2d;GATS1s;GATS2s;GATS1Z;GATS2Z;GATS1m;GATS2m;GATS1v;GATS2v;GATS1se;GATS2se;GATS1pe;GATS2pe;GATS1are;GATS2are;GATS1p;GATS2p;GATS1i;GATS2i;BCUTc-1h;BCUTc-1l;BCUTdv-1h;BCUTdv-1l;BCUTd-1h;BCUTd-1l;BCUTs-1h;BCUTs-1l;BCUTZ-1h;BCUTZ-1l;BCUTm-1h;BCUTm-1l;BCUTv-1h;BCUTv-1l;BCUTse-1h;BCUTse-1l;BCUTpe-1h;BCUTpe-1l;BCUTare-1h;BCUTare-1l;BCUTp-1h;BCUTp-1l;BCUTi-1h;BCUTi-1l;BalabanJ;SpAbs_DzZ;SpMax_DzZ;SpDiam_DzZ;SpAD_DzZ;SpMAD_DzZ;LogEE_DzZ;SM1_DzZ;VE1_DzZ;VE2_DzZ;VE3_DzZ;VR1_DzZ;VR2_DzZ;VR3_DzZ;SpAbs_Dzm;SpMax_Dzm;SpDiam_Dzm;SpAD_Dzm;SpMAD_Dzm;LogEE_Dzm;SM1_Dzm;VE1_Dzm;VE2_Dzm;VE3_Dzm;VR1_Dzm;VR2_Dzm;VR3_Dzm;SpAbs_Dzv;SpMax_Dzv;SpDiam_Dzv;SpAD_Dzv;SpMAD_Dzv;LogEE_Dzv;SM1_Dzv;VE1_Dzv;VE2_Dzv;VE3_Dzv;VR1_Dzv;VR2_Dzv;VR3_Dzv;SpAbs_Dzse;SpMax_Dzse;SpDiam_Dzse;SpAD_Dzse;SpMAD_Dzse;LogEE_Dzse;SM1_Dzse;VE1_Dzse;VE2_Dzse;VE3_Dzse;VR1_Dzse;VR2_Dzse;VR3_Dzse;SpAbs_Dzpe;SpMax_Dzpe;SpDiam_Dzpe;SpAD_Dzpe;SpMAD_Dzpe;LogEE_Dzpe;SM1_Dzpe;VE1_Dzpe;VE2_Dzpe;VE3_Dzpe;VR1_Dzpe;VR2_Dzpe;VR3_Dzpe;SpAbs_Dzare;SpMax_Dzare;SpDiam_Dzare;SpAD_Dzare;SpMAD_Dzare;LogEE_Dzare;SM1_Dzare;VE1_Dzare;VE2_Dzare;VE3_Dzare;VR1_Dzare;VR2_Dzare;VR3_Dzare;SpAbs_Dzp;SpMax_Dzp;SpDiam_Dzp;SpAD_Dzp;SpMAD_Dzp;LogEE_Dzp;SM1_Dzp;VE1_Dzp;VE2_Dzp;VE3_Dzp;VR1_Dzp;VR2_Dzp;VR3_Dzp;SpAbs_Dzi;SpMax_Dzi;SpDiam_Dzi;SpAD_Dzi;SpMAD_Dzi;LogEE_Dzi;SM1_Dzi;VE1_Dzi;VE2_Dzi;VE3_Dzi;VR1_Dzi;VR2_Dzi;VR3_Dzi;BertzCT;nBonds;nBondsO;nBondsS;nBondsKS;RNCG;RPCG;C1SP3;C2SP3;C3SP3;C4SP3;Xc-3d;Xc-4d;Xc-5d;Xc-6d;Xc-3dv;Xc-4dv;Xc-5dv;Xc-6dv;Xpc-4d;Xpc-5d;Xpc-6d;Xpc-4dv;Xpc-5dv;Xpc-6dv;Xp-0d;Xp-1d;Xp-2d;Xp-3d;Xp-4d;Xp-5d;Xp-6d;Xp-7d;AXp-0d;AXp-1d;AXp-2d;Xp-0dv;Xp-1dv;Xp-2dv;Xp-3dv;Xp-4dv;Xp-5dv;Xp-6dv;Xp-7dv;AXp-0dv;AXp-1dv;AXp-2dv;SZ;Sm;Sv;Sse;Spe;Sare;Sp;Si;MZ;Mm;Mv;Mse;Mpe;Mare;Mp;Mi;SpAbs_D;SpMax_D;SpDiam_D;SpAD_D;SpMAD_D;LogEE_D;VE1_D;VE2_D;VE3_D;VR1_D;VR2_D;VR3_D;NssssC;NsF;SssssC;SsF;MAXssssC;MAXsF;MINssssC;MINsF;ECIndex;ETA_alpha;AETA_alpha;ETA_shape_p;ETA_shape_x;ETA_beta;AETA_beta;ETA_beta_s;AETA_beta_s;ETA_eta;AETA_eta;ETA_eta_L;AETA_eta_L;ETA_eta_R;AETA_eta_R;ETA_eta_RL;AETA_eta_RL;ETA_eta_F;AETA_eta_F;ETA_eta_FL;AETA_eta_FL;ETA_eta_B;AETA_eta_B;ETA_eta_BR;AETA_eta_BR;ETA_dAlpha_B;ETA_epsilon_1;ETA_epsilon_2;ETA_epsilon_3;ETA_epsilon_4;ETA_epsilon_5;ETA_dEpsilon_A;ETA_dEpsilon_C;ETA_dBeta;AETA_dBeta;ETA_psi_1;ETA_dPsi_A;fragCpx;IC0;IC1;IC2;IC3;IC4;IC5;TIC0;TIC1;TIC2;TIC3;TIC4;TIC5;SIC0;SIC1;SIC2;SIC3;SIC4;SIC5;BIC0;BIC1;BIC2;BIC3;BIC4;BIC5;CIC0;CIC1;CIC2;CIC3;CIC4;CIC5;MIC0;MIC1;MIC2;MIC3;MIC4;MIC5;ZMIC0;ZMIC1;ZMIC2;ZMIC3;ZMIC4;ZMIC5;Kier1;Kier2;Lipinski;FilterItLogS;VMcGowan;LabuteASA;PEOE_VSA3;PEOE_VSA4;PEOE_VSA5;PEOE_VSA13;SMR_VSA1;SMR_VSA4;SMR_VSA5;SlogP_VSA2;SlogP_VSA4;SlogP_VSA10;EState_VSA1;EState_VSA10;VSA_EState1;VSA_EState4;VSA_EState5;VSA_EState7;MID;AMID;MID_h;AMID_h;MID_C;AMID_C;MID_X;AMID_X;MPC2;MPC3;MPC4;MPC5;MPC6;MPC7;MPC8;MPC9;MPC10;TMPC10;piPC1;piPC2;piPC3;piPC4;piPC5;piPC6;piPC7;piPC8;piPC9;piPC10;TpiPC10;apol;bpol;nRot;RotRatio;SLogP;SMR;GGI1;GGI2;GGI3;GGI4;GGI5;GGI6;GGI7;GGI8;GGI9;GGI10;JGI1;JGI2;JGI3;JGI4;JGI5;JGI6;JGI7;JGI8;JGI9;JGI10;JGT10;Diameter;Radius;TopoShapeIndex;PetitjeanIndex;Vabc;VAdjMat;MWC01;MWC02;MWC03;MWC04;MWC05;MWC06;MWC07;MWC08;MWC09;MWC10;TMWC10;SRW02;SRW04;SRW06;SRW08;SRW10;TSRW10;MW;AMW;WPath;WPol;Zagreb1;Zagreb2;mZagreb1;mZagreb2;SMILES
103.75;25.920743536303398;2.7192272788003513;5.4384545576007035;25.920743536303398;0.9969516744732076;4.162677600230898;4.256416004556542;0.1637083078675593;2.4039389377215246;136.74757250067398;5.259522019256692;5.873648134805783;26.0;26.0;18.0;8.0;18.0;18.0;1010.0;616.0;1542.0;2151.0;2556.0;3033.0;1638.0;441.0;0.0;146.0;184.0;246.0;279.0;252.0;153.0;54.0;9.0;0.0;1164.5;190.9375;1168.5;1804.5;2198.25;3357.5625;1980.0;576.0;0.0;1746.0;1224.0;2826.0;3879.0;4572.0;5193.0;2754.0;729.0;0.0;7651.020802695863;5117.265622033599;12140.19884781198;16757.791690171114;19810.95039360156;22850.467062713135;12197.318649504305;3248.4539173479316;0.0;6574.927316273299;7893.501118538561;12986.24868041274;16222.605666983154;17604.372668971355;15122.863276755219;6954.281105895521;1593.3960511393307;0.0;348.324128;250.49561200000002;569.908128;779.812128;917.522064;1033.1885160000002;545.904;144.0;0.0;337.1472;228.1995;537.6596;741.1172;875.5011999999999;1005.9600999999999;536.106;142.5636;0.0;352.5799999999999;228.25;551.8399999999999;764.63;905.68;1055.44;565.8;151.28999999999996;0.0;27.895682;36.26572;50.839625999999996;59.213007000000005;57.050172;38.45528100000001;14.888610000000002;2.7922410000000006;0.0;6478.32612584;4418.90767975;10364.945112319998;14274.046479919998;16854.12649348;19317.029394729998;10283.734524239999;2731.9856385599996;0.0;38.84615384615385;24.64;32.125;5.615384615384615;7.36;5.125;44.78846153846154;7.6375;24.34375;67.15384615384616;48.96;58.875;294.2700308729178;204.69062488134398;252.92080932941624;252.88181985666535;315.7400447415424;270.5468475085988;13.397081846153846;10.01982448;11.873086;12.9672;9.12798;11.201241666666666;13.560769230769228;9.13;11.496666666666664;1.0729108461538461;1.4506288;1.0591588749999998;249.1663894553846;176.75630719;215.9363565066666;1.8793294326961263;-0.333907141365853;-0.2489393515488496;0.001031004031336935;-1.1142364921787886;0.08840623985049934;0.42351112737957486;0.24446989748401673;0.0;49.846153846153854;-4.313609467455635;-3.4082840236686494;-7.242603550295863;-35.57396449704142;3.887573964497058;14.05917159763315;7.668639053254442;0.0;49.84615384615384;-4.3136094674556285;-3.4082840236686436;-7.242603550295861;-35.573964497041416;3.887573964497051;14.05917159763314;7.668639053254438;0.0;252.34615384615384;-21.837647928994055;-17.25443786982246;-36.665680473372774;-180.09319526627218;19.680843195266235;71.17455621301772;38.822485207100584;0.0;49.846153846153854;-4.313609467455635;-3.4082840236686494;-7.242603550295863;-35.57396449704142;3.887573964497058;14.05917159763315;7.668639053254442;0.0;270.4087577318967;-23.40075788064506;-18.489487708163992;-39.29016137984833;-192.98402795396046;21.08957191712462;76.26913679617613;41.60134734336877;0.0;293.0248372861816;-25.357918611304346;-20.03588631016639;-42.57625840910341;-209.12456336236042;22.8534328225336;82.648031029436;45.08074419787415;0.0;8.709319384615384;-0.753691100591709;-0.595509017751474;-1.2654566627218897;-6.215625372781064;0.6792524733727725;2.456474698224845;1.3398952899408259;0.0;11.325600000000003;-0.9800999999999976;-0.7743999999999982;-1.6455999999999986;-8.0828;0.8832999999999971;3.194399999999998;1.7423999999999995;0.0;14.178461538461534;-1.226982248520725;-0.969467455621313;-2.060118343195274;-10.118816568047336;1.105798816568066;3.999053254437883;2.1813017751479333;0.0;6.86087446153846;-0.5937295207100559;-0.4691196213017727;-0.9968791952662701;-4.896436047337277;0.5350895680473332;1.9351184378698192;1.055519147928993;0.0;210.3308653846152;-18.201709504437876;-14.381597633136094;-30.560894970414193;-150.10792529585788;16.404009800295867;59.32409023668637;32.358594674556194;0.0;0.07228190125754332;-0.013356285654634118;-0.005186236490601033;1.9171597633136097;-0.1725443786982254;-0.07100591715976352;1.9171597633136093;-0.17254437869822514;-0.07100591715976341;9.705621301775148;-0.8735059171597622;-0.3594674556213013;1.9171597633136097;-0.1725443786982254;-0.07100591715976352;10.40033683584218;-0.9360303152258024;-0.3851976605867498;11.270186049468522;-1.014316744452174;-0.4174142981284665;0.3349738224852071;-0.03014764402366836;-0.012406437869822375;0.4356000000000001;-0.039203999999999906;-0.016133333333333295;0.5453254437869821;-0.049079289940828996;-0.020197238658777355;0.26387978698224845;-0.023749180828402237;-0.009773325443786932;8.089648668639047;-0.7280683801775151;-0.29961661735700196;-0.1847804972235738;-0.07175013938997349;-0.09000000000000027;-0.03703703703703714;-0.09000000000000016;-0.03703703703703709;-0.08999999999999989;-0.037037037037036986;-0.09000000000000027;-0.03703703703703714;-0.0900000000000006;-0.037037037037037264;-0.09000000000000061;-0.03703703703703727;-0.08999999999999918;-0.037037037037036716;-0.08999999999999976;-0.03703703703703694;-0.09000000000000112;-0.03703703703703748;-0.08999999999999954;-0.037037037037036855;-0.09000000000000011;-0.03703703703703706;1.7174751336345075;1.1509846126716716;1.625;1.222511574074074;1.6250000000000002;1.2225115740740742;1.6250000000000002;1.2225115740740742;1.625;1.222511574074074;1.6249999999999998;1.222511574074074;1.6250000000000002;1.2225115740740742;1.6249999999999998;1.2225115740740742;1.625;1.2225115740740742;1.6249999999999996;1.222511574074074;1.6250000000000002;1.2225115740740744;1.6250000000000004;1.2225115740740744;0.6219242342786266;-0.2532131894938339;7.029077048956263;3.785629806664862;4.220174288228859;0.9871271897657108;8.022236356420247;1.0388339413649192;9.029077048956292;5.785629806664862;19.020457668732604;11.79992425280115;20.79571015965675;13.299888773709863;4.046974001711842;2.5245383220282642;4.023139301688835;2.329933724456138;4.140248239290122;2.2810258302582427;1.9001957634620101;0.5241245467920593;17.445548033299673;11.04888145890759;7.504760577058364;165.8087764205647;85.90438821028235;115.32455998960825;171.34723795902624;6.590278383039471;85.90438821028235;6.0;5.041383872679548;0.19389937971844415;2.5731920673337063;143.2585388534422;5.509943802055469;5.920162406897749;162.75533654716776;84.68776902984109;114.03186908307339;168.86629178948874;6.494857376518798;84.68776902984109;6.620201512514482;5.041969991646565;0.1939219227556371;2.5733083220988497;142.91185135082443;5.496609667339401;5.9177394610997744;244.61684333134667;117.38848467796696;148.79780191091433;235.56443878546526;9.060170722517894;117.38848467796696;-9.839873975412733;5.02256489270346;0.19317557279628692;2.569452183049818;150.47181002707478;5.787377308733645;5.9692872028816835;167.56790276364563;86.60545138182282;116.06947613298632;172.7768258405687;6.645262532329566;86.60545138182282;5.643000000000001;5.041033759519417;0.19388591382766987;2.5731226170940826;143.4556085037277;5.517523403989527;5.921537083962945;163.50762165646614;84.9874791699416;114.35031582201168;169.47747090269723;6.518364265488355;84.9874791699416;6.467336683417086;5.04182827300568;0.19391647203868;2.5732802139123954;142.99781408634053;5.499915926397713;5.918340789061003;160.76724179662602;83.89581602026422;113.19041668527754;167.25129432945903;6.432742089594578;83.89581602026422;7.024390243902438;5.04233548430579;0.19393598016560729;2.5733808095220554;142.68293287807504;5.487805110695193;5.916136360942376;376.29464069420044;170.16347833632827;205.02619055695249;349.70239139505344;13.450091976732825;170.16347833632827;-35.96768402154399;4.9960886204887744;0.19215725463418362;2.564166775421832;157.77001475940506;6.068077490746348;6.016649814846931;164.00320200328395;85.18492974329087;114.56011135950956;169.8801166032511;6.533850638586581;85.18492974329087;6.366657483297747;5.041733931181958;0.1939128435069984;2.5732615019092733;143.05424695795162;5.502086421459678;5.9187353527088735;465.2700826976301;25.0;25.0;25.0;25.0;0.06935847507060146;0.14260554329732028;4.0;2.0;2.0;0.0;7.375;1.375;6.515625;3.46875;1.2768740121213138;0.13695476955604302;0.5082820282263084;0.1432708721016635;16.4375;24.40625;47.875;2.401538813812733;2.9795775033498217;3.8652250106646275;22.0;10.75;14.5;10.25;6.125;3.765625;1.03125;0.140625;0.8461538461538461;0.43;0.3020833333333333;10.803360514166085;5.151680257083044;4.456769074559976;2.8332864634654813;1.5699111825230676;0.7129755751938432;0.16936274077318647;0.02008928571428571;0.4155138659294648;0.20606721028332176;0.09284935571999951;35.0;36.471505919573715;19.637983716670057;34.21995630007283;36.09411764705882;37.519999999999996;14.00359281437126;35.8509808797279;1.3461538461538463;1.402750227675912;0.7553070660257715;1.3161521653874166;1.388235294117647;1.443076923076923;0.5385997236296638;1.3788838799895347;195.50003036138554;97.75001518069273;127.9133705062868;195.50003036138543;7.519231936976363;97.75001518069273;5.034684157423543;0.19364169836244396;2.5718622398209647;146.34033911594764;5.628474581382601;5.941446443796117;8.0;18.0;-69.12653061224489;223.1265306122449;-8.165140306122447;13.473125;-9.1225;11.912130102040816;272.0;9.142857142857142;0.3516483516483516;0.5625;0.4375;17.0;0.6538461538461539;17.0;0.6538461538461539;32.96029210678614;1.2677035425686978;6.271446810097231;0.24120949269604736;70.00238095238093;2.6923992673992667;10.75;0.41346153846153844;37.04208884559479;1.424695724830569;4.478553189902769;0.1722520457654911;2.164213562373096;0.08323898316819599;2.164213562373096;0.08323898316819599;0.14835164835164838;1.4714285714285715;1.4714285714285715;0.43;1.4714285714285715;1.4714285714285715;1.0414285714285716;-1.0414285714285716;-17.0;-0.6538461538461539;0.23898431665421954;0.4750156833457804;25.18;0.8904916402194913;1.3520301017579528;2.353533948577482;2.8150724101159437;2.8150724101159437;2.8150724101159437;23.152782645706775;35.15278264570677;61.19188266301453;73.19188266301454;73.19188266301454;73.19188266301454;0.1894485821789581;0.2876390684343565;0.5007050594637232;0.5988955457191217;0.5988955457191217;0.5988955457191217;0.19175693730143042;0.29114383531836724;0.5068059501411161;0.606192848158053;0.606192848158053;0.606192848158053;3.8099480779216;3.348409616383139;2.3469057695636097;1.885367308025148;1.885367308025148;1.885367308025148;13.261876392997031;18.805414854535492;36.75706185948982;45.525369551797525;45.525369551797525;45.525369551797525;84.61345252537774;76.30170128099843;89.34537830704534;86.46733073442539;86.46733073442539;86.46733073442539;26.0;6.25;0.0;-5.1830097456080395;155.26000000000005;128.27348308127802;8.78083009534964;70.24664076279713;0.0;0.0;79.02747085814677;0.0;47.88777204345441;47.88777204345441;0.0;79.02747085814677;47.88777204345441;79.02747085814677;223.1265306122449;-18.244999999999997;-17.449999999999996;-33.4315306122449;47.597900390625;1.8306884765625;30.402099609375;1.1693115234375;17.19580078125;0.661376953125;30.402099609375;1.1693115234375;48.0;63.0;72.0;72.0;36.0;9.0;0.0;0.0;0.0;351.0;3.258096538021482;3.8918202981106265;4.1588830833596715;4.290459441148391;4.290459441148391;3.6109179126442243;2.302585092994046;0.0;0.0;0.0;5.863631175598097;23.386;20.034;3.0;0.12;5.922800000000002;41.79199999999999;13.5;8.666666666666671;6.0;4.800000000000001;1.833333333333333;0.36734693877551017;0.0;0.0;0.0;0.0;0.54;0.18055555555555564;0.09523809523809523;0.06666666666666668;0.025462962962962955;0.01020408163265306;0.0;0.0;0.0;0.0;0.9181273620559336;7.0;4.0;0.75;0.42857142857142855;256.14040190714053;5.643856189774724;25.0;4.990432586778736;5.910796644040527;6.930494765951626;7.902117546276448;8.9126079636709;9.900533192709691;10.90608441277055;11.900613492975712;12.90355790301334;131.25723850818753;3.9318256327243257;5.493061443340548;7.236339342754344;9.07004328643746;10.957991201578174;62.68926090683485;437.97125796;16.84504838307692;1237.0;63.0;146.0;184.0;18.5;4.9375;FC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F
